uid,churn
1.54738448E8,1
1.5474152E8,1
1.5474448E8,1
1.54751088E8,1
1.54758128E8,1
1.54762256E8,1
1.54765296E8,1
1.54772832E8,1
1.54779648E8,1
1.5478144E8,1
1.54782752E8,1
1.54784736E8,1
1.54785968E8,1
1.5478688E8,1
1.54790928E8,1
1.54791184E8,1
1.54797072E8,1
1.54800256E8,1
1.54800352E8,1
1.54801856E8,1
1.54802448E8,1
1.54802832E8,1
1.54808336E8,1
1.5480928E8,1
1.54815904E8,1
1.5481752E8,1
1.54821568E8,1
1.54824704E8,1
1.54826704E8,1
1.54829152E8,1
1.54830848E8,1
1.54840608E8,1
1.54883744E8,1
1.5490096E8,1
1.54908816E8,1
1.54918496E8,1
1.54923472E8,1
1.5503368E8,1
1.5504944E8,1
1.55214864E8,1
1.55389088E8,1
1.55737296E8,1
1.55849232E8,0
1.5595992E8,1
1.56101648E8,1
1.56218864E8,1
1.56276704E8,1
1.57747488E8,0
1.5806192E8,1
1.59615088E8,1
1.62867168E8,1
1.63215936E8,0
1.63254704E8,1
1.63500272E8,0
1.63565584E8,0
1.63595248E8,1
1.63905264E8,1
1.64180464E8,1
1.64240576E8,1
1.65279056E8,0
1.65285808E8,0
1.66013312E8,1
1.66070064E8,1
1.66176384E8,1
1.66299888E8,0
1.66326592E8,1
1.6643288E8,0
1.6687128E8,0
1.6692576E8,1
1.66991424E8,0
1.67028624E8,1
1.67137328E8,1
1.67164736E8,0
1.67217136E8,0
1.67235872E8,0
1.67339568E8,0
1.67401808E8,0
1.67439888E8,1
1.67519872E8,0
1.67572368E8,0
1.67573312E8,0
1.67574416E8,1
1.67581968E8,0
1.67581984E8,0
1.67583616E8,0
1.67585712E8,0
1.67590768E8,0
1.67594944E8,0
1.67601824E8,0
1.67602016E8,0
1.67602048E8,0
1.67604032E8,1
1.67604384E8,1
1.67608912E8,1
1.67611552E8,1
1.67611744E8,0
1.67620592E8,0
1.67621968E8,1
1.67622176E8,0
1.67625168E8,1
1.67627232E8,0
1.67627376E8,0
1.67634736E8,0
1.67636288E8,0
1.67638112E8,0
1.67638624E8,0
1.67642288E8,0
1.67643824E8,1
1.67647872E8,0
1.67653696E8,0
1.67659104E8,0
1.6766176E8,0
1.67664864E8,0
1.6766608E8,0
1.676668E8,0
1.67671232E8,0
1.67673152E8,0
1.6767528E8,1
1.6767608E8,0
1.6768416E8,0
1.67688208E8,1
1.67691872E8,0
1.67697472E8,0
1.67702256E8,1
1.67702992E8,0
1.67709808E8,1
1.67718704E8,0
1.6771896E8,0
1.67728E8,0
1.6773152E8,0
1.67739568E8,0
1.6774736E8,0
1.67747728E8,0
1.67753888E8,0
1.67755728E8,0
1.67765056E8,0
1.6777312E8,1
1.67774176E8,0
1.67784352E8,0
1.67785008E8,0
1.67786784E8,0
1.67794432E8,0
1.67797424E8,0
1.6780224E8,0
1.67805152E8,0
1.6781816E8,0
1.67827616E8,0
1.67833392E8,0
1.678336E8,0
1.67846496E8,0
1.67850656E8,0
1.67851056E8,0
1.6787496E8,0
1.678768E8,0
1.67880928E8,0
1.67881824E8,0
1.67885504E8,0
1.67898752E8,1
1.679012E8,0
1.6790264E8,0
1.67906128E8,0
1.67907248E8,0
1.67914208E8,0
1.67918752E8,0
1.67918912E8,0
1.67927456E8,0
1.67936992E8,0
1.67951856E8,0
1.67953296E8,0
1.67959856E8,0
1.67961984E8,0
1.67966096E8,0
1.67967488E8,0
1.67969008E8,0
1.67973232E8,0
1.6798352E8,0
1.679836E8,0
1.67988096E8,0
1.67992944E8,0
1.6799328E8,0
1.6799728E8,0
1.67998736E8,0
1.68004432E8,0
1.68004864E8,0
1.68005392E8,0
1.6800584E8,1
1.68006304E8,0
1.68007216E8,0
1.6801312E8,0
1.68017616E8,0
1.68018608E8,0
1.68021392E8,0
1.6802312E8,0
1.68027504E8,1
1.6802776E8,0
1.68031792E8,1
1.68038832E8,0
1.68051952E8,0
1.68054976E8,0
1.68058624E8,0
1.68060304E8,0
1.680628E8,0
1.68070928E8,0
1.6807504E8,0
1.68076112E8,0
1.6808536E8,0
1.68089056E8,0
1.68093024E8,0
1.68095408E8,1
1.68099264E8,0
1.68101808E8,0
1.68102192E8,0
1.68103184E8,0
1.68106336E8,0
1.68110864E8,0
1.68116448E8,0
1.68123984E8,0
1.68127168E8,0
1.68127296E8,0
1.68131568E8,0
1.6813624E8,1
1.68136512E8,0
1.68137984E8,0
1.68142736E8,0
1.68142752E8,0
1.68144368E8,0
1.68148096E8,0
1.68148256E8,0
1.68149376E8,0
1.68170496E8,0
1.68172304E8,0
1.68172864E8,0
1.68174384E8,0
1.68179184E8,0
1.68190112E8,0
1.68192496E8,0
1.68193376E8,0
1.6819792E8,0
1.68201088E8,0
1.68202704E8,0
1.68202928E8,0
1.68206128E8,0
1.68206784E8,0
1.68211824E8,0
1.6821312E8,0
1.68213536E8,0
1.68222352E8,0
1.68222368E8,1
1.68226032E8,0
1.68227424E8,0
1.68230656E8,1
1.68232592E8,0
1.68238448E8,0
1.68238496E8,1
1.682424E8,0
1.68243888E8,0
1.68249264E8,0
1.6824968E8,0
1.6825336E8,1
1.6825616E8,0
1.68261936E8,0
1.68265904E8,0
1.68267232E8,1
1.68280832E8,0
1.6828256E8,0
1.68293504E8,0
1.68296576E8,0
1.683012E8,0
1.68303344E8,0
1.68306208E8,0
1.68318E8,0
1.68318848E8,0
1.68325008E8,0
1.68330448E8,0
1.68331056E8,0
1.68334528E8,0
1.68340128E8,0
1.68342096E8,0
1.68346832E8,0
1.68350848E8,0
1.68353328E8,0
1.6835416E8,0
1.68362864E8,0
1.68368512E8,0
1.68370848E8,0
1.68372112E8,0
1.68372992E8,0
1.68375104E8,0
1.68377392E8,0
1.68380448E8,0
1.68385472E8,0
1.68386752E8,0
1.68397152E8,0
1.6840016E8,0
1.68404928E8,0
1.6840792E8,0
1.68411328E8,0
1.68412448E8,0
1.68413552E8,0
1.6841504E8,0
1.68417408E8,0
1.68427648E8,0
1.68427824E8,0
1.68435264E8,0
1.68436656E8,0
1.6843792E8,0
1.68445216E8,0
1.68445312E8,0
1.68451584E8,0
1.6845264E8,0
1.684556E8,0
1.68457136E8,0
1.68467824E8,0
1.68479616E8,0
1.68483952E8,0
1.68490448E8,0
1.68496704E8,1
1.68496768E8,0
1.68500528E8,0
1.68503584E8,0
1.68512992E8,0
1.6852016E8,0
1.68531872E8,0
1.68539984E8,0
1.6854E8,0
1.68545472E8,0
1.68548752E8,1
1.68549728E8,0
1.68557648E8,0
1.68560368E8,0
1.68561328E8,0
1.68571712E8,1
1.68573312E8,1
1.68577872E8,0
1.68578224E8,0
1.68578544E8,1
1.685836E8,0
1.68586576E8,1
1.68596832E8,0
1.686264E8,0
1.6862744E8,0
1.68629504E8,0
1.68635264E8,0
1.6863576E8,0
1.68636144E8,0
1.68636384E8,0
1.6863808E8,0
1.68639616E8,0
1.68641232E8,0
1.6865096E8,0
1.68658048E8,0
1.68665312E8,0
1.68672352E8,0
1.68675536E8,0
1.68676608E8,0
1.68682896E8,0
1.686848E8,0
1.686872E8,0
1.68689072E8,0
1.68695456E8,0
1.6869888E8,0
1.68699328E8,0
1.6870008E8,0
1.68701376E8,0
1.68703008E8,0
1.68707136E8,0
1.68709488E8,0
1.6871208E8,0
1.68712592E8,0
1.68712848E8,0
1.68719536E8,0
1.6872224E8,0
1.68727008E8,0
1.68735936E8,0
1.6874224E8,0
1.68750144E8,0
1.6875024E8,0
1.68754944E8,0
1.68761104E8,0
1.68764736E8,0
1.68766096E8,0
1.6877032E8,0
1.6877512E8,0
1.68775152E8,0
1.68776224E8,0
1.68779856E8,0
1.687872E8,0
1.68787984E8,0
1.68789264E8,0
1.68796144E8,0
1.6879656E8,0
1.6879728E8,0
1.68799408E8,0
1.68800528E8,0
1.68805152E8,0
1.68807584E8,0
1.68810528E8,1
1.688128E8,1
1.68813408E8,0
1.68816112E8,0
1.688176E8,0
1.68817968E8,0
1.68820432E8,0
1.68824E8,0
1.68826448E8,0
1.6882832E8,1
1.68831328E8,0
1.68843024E8,0
1.68846448E8,0
1.68848144E8,0
1.68858E8,0
1.6886168E8,0
1.68862096E8,0
1.6887368E8,0
1.6888152E8,0
1.68889552E8,0
1.6889424E8,0
1.68896288E8,0
1.68896928E8,0
1.68900048E8,0
1.68902208E8,0
1.68903408E8,0
1.68905328E8,0
1.68907072E8,0
1.6890816E8,0
1.68909536E8,0
1.68918656E8,0
1.68927408E8,0
1.6893176E8,0
1.68934048E8,0
1.68936928E8,0
1.6894744E8,0
1.68952528E8,0
1.68952592E8,1
1.68953648E8,0
1.68955072E8,0
1.68957792E8,0
1.68960208E8,0
1.6896088E8,0
1.68965984E8,0
1.68966048E8,0
1.6896984E8,1
1.68970352E8,0
1.68972208E8,0
1.68975808E8,0
1.68975856E8,0
1.6897608E8,0
1.68976256E8,0
1.68976624E8,0
1.6897792E8,0
1.689808E8,0
1.689844E8,0
1.68990912E8,0
1.6899784E8,0
1.69004304E8,0
1.6900816E8,0
1.69015984E8,0
1.69017264E8,0
1.690184E8,0
1.69018976E8,0
1.69019424E8,0
1.69020896E8,0
1.69023824E8,1
1.69026048E8,1
1.69029184E8,0
1.69029344E8,0
1.69029648E8,0
1.69029968E8,0
1.69033184E8,0
1.69034192E8,0
1.69038528E8,0
1.69039664E8,0
1.69098496E8,1
1.69102832E8,1
1.69108528E8,0
1.69142816E8,1
1.691636E8,1
1.6919056E8,0
1.69198096E8,1
1.69243232E8,1
6454650.0,0
7714371.0,1
1.3495295E7,1
1.5034654E7,1
2.0978048E7,0
2.7796916E7,1
2.9144348E7,0
5.1103404E7,0
5.8975552E7,0
6.2928772E7,0
6.6545844E7,1
6.729356E7,1
6.823728E7,1
6.9001872E7,0
6.9294384E7,1
7.7436624E7,1
8.0077616E7,0
8.2804096E7,1
9.041272E7,0
9.2441032E7,0
9.337292E7,0
9.5154168E7,0
9.573328E7,0
1.0211424E8,1
1.04639344E8,0
1.08050632E8,1
1.1161124E8,1
1.13252984E8,0
1.138444E8,1
1.15581728E8,0
1.1593064E8,1
1.18441496E8,1
1.20342864E8,1
1.2089992E8,1
1.23547528E8,1
1.23616968E8,1
1.256834E8,1
1.3034004E8,1
1.32687728E8,1
1.33991344E8,1
1.34131184E8,1
1.34894608E8,0
1.35713536E8,1
1.38724224E8,1
1.39953072E8,1
1.41609376E8,1
1.4169768E8,0
1.41701616E8,1
1.46053408E8,1
1.47137056E8,0
1.48036272E8,0
1.48869328E8,1
1.48880432E8,1
1.50749568E8,1
1.51435424E8,0
1.5156608E8,0
1.5262352E8,1
1.53077184E8,1
1.53705088E8,1
1.5387352E8,1
1.54118576E8,1
1.54146112E8,1
1.54273344E8,1
1.54278064E8,1
1.54304288E8,1
1.54383536E8,1
1.54401408E8,1
1.54403024E8,1
1.54408016E8,1
1.5441408E8,1
1.54414144E8,1
1.54416144E8,1
1.54419616E8,1
1.54429488E8,1
1.54433008E8,1
1.54437568E8,1
1.54440608E8,1
1.54442528E8,1
1.54457952E8,1
1.54459936E8,1
1.54461024E8,1
1.5446768E8,1
1.54467824E8,1
1.5447336E8,1
1.54473552E8,1
1.5447472E8,1
1.54478992E8,1
1.54481872E8,1
1.54484224E8,1
1.54490432E8,1
1.5449272E8,1
1.54494304E8,1
1.54497744E8,1
1.54500016E8,1
1.54506608E8,1
1.54510656E8,1
1.54511056E8,1
1.54512992E8,1
1.54513856E8,1
1.54519824E8,1
1.5452064E8,1
1.54526464E8,1
1.54531168E8,1
1.54539104E8,1
1.5454056E8,1
1.54541648E8,1
1.5454432E8,1
1.54544656E8,1
1.54548624E8,1
1.54553264E8,1
1.5455632E8,1
1.54559216E8,1
1.54560288E8,1
1.54562464E8,1
1.54565568E8,1
1.54575968E8,1
1.54578816E8,1
1.54582528E8,1
1.54582864E8,1
1.5458512E8,1
1.54586848E8,1
1.5458856E8,1
1.54589008E8,1
1.54589392E8,1
1.54594336E8,1
1.5459768E8,1
1.54601456E8,1
1.5460192E8,1
1.54603248E8,1
1.54612208E8,1
1.54615168E8,1
1.54619728E8,1
1.5462592E8,1
1.54627184E8,1
1.54631792E8,1
1.54632176E8,1
1.5463992E8,1
1.54641968E8,1
1.54642784E8,1
1.54646288E8,1
1.5464952E8,1
1.54664512E8,1
1.54668368E8,1
1.54672352E8,1
1.54673696E8,1
1.54674624E8,1
1.54681792E8,1
1.54692416E8,1
1.54696304E8,1
1.54701552E8,1
1.54705248E8,1
1.5470552E8,1
1.54708208E8,1
1.54710544E8,1
1.54724944E8,1
1.54729104E8,1
1.54735408E8,1
1.54735424E8,1
1.54739984E8,1
1.54740928E8,1
1.54741776E8,1
1.54742768E8,1
1.54742784E8,1
1.5474984E8,1
1.54753232E8,1
1.5475352E8,1
1.54754336E8,1
1.54756784E8,1
1.54756976E8,1
1.54761104E8,1
1.54765408E8,1
1.54770496E8,1
1.54776176E8,1
1.5478672E8,1
1.54794848E8,1
1.54805792E8,1
1.54805936E8,1
1.54806128E8,1
1.54808016E8,1
1.54808864E8,1
1.54810448E8,1
1.54810736E8,1
1.54814128E8,1
1.54814848E8,1
1.54818176E8,1
1.54818864E8,1
1.5481968E8,1
1.54821584E8,1
1.54823296E8,1
1.5482376E8,1
1.54824128E8,1
1.54824336E8,1
1.54832832E8,1
1.54976E8,1
1.54980672E8,1
1.55012944E8,1
1.55028704E8,1
1.55054608E8,1
1.5508944E8,1
1.5509288E8,1
1.5513952E8,1
1.55368928E8,1
1.55433984E8,1
1.5550928E8,1
1.55681904E8,1
1.55924128E8,1
1.56473184E8,1
1.56725856E8,1
1.5686512E8,1
1.57020032E8,1
1.573104E8,1
1.57481232E8,1
1.57967104E8,1
1.5924616E8,0
1.60474912E8,1
1.60734368E8,1
1.60811136E8,1
1.62128288E8,0
1.62812912E8,0
1.62824944E8,0
1.63960176E8,1
1.64461872E8,1
1.64728944E8,1
1.64737232E8,1
1.649988E8,1
1.65513776E8,1
1.66075088E8,0
1.66123104E8,0
1.66166352E8,0
1.66273024E8,1
1.66298032E8,1
1.66623248E8,1
1.6664144E8,1
1.66971376E8,0
1.6704976E8,0
1.6706768E8,0
1.67496288E8,0
1.6757264E8,0
1.67573744E8,0
1.67579616E8,0
1.67581792E8,0
1.67582192E8,1
1.67582384E8,0
1.6758664E8,0
1.67590176E8,0
1.67591872E8,0
1.67593664E8,0
1.67596272E8,0
1.67599984E8,0
1.67603024E8,1
1.67611568E8,0
1.67614528E8,1
1.67624E8,1
1.67624336E8,1
1.67625904E8,0
1.67633632E8,0
1.67634128E8,0
1.67637312E8,1
1.67639072E8,0
1.67649776E8,0
1.67655536E8,0
1.67655696E8,0
1.676608E8,0
1.67662704E8,0
1.67664064E8,0
1.67666192E8,0
1.67673376E8,0
1.6767464E8,0
1.6767728E8,1
1.67680224E8,0
1.67681104E8,0
1.67681248E8,0
1.6769336E8,1
1.67710832E8,0
1.67714208E8,0
1.67714512E8,0
1.67715424E8,0
1.67718496E8,1
1.67723088E8,1
1.67728304E8,0
1.6773184E8,0
1.67734208E8,0
1.67738256E8,0
1.67738976E8,0
1.67739904E8,0
1.67740064E8,0
1.6774032E8,0
1.67743776E8,0
1.6774968E8,1
1.67750208E8,1
1.67750272E8,0
1.67756896E8,0
1.67758752E8,0
1.67759472E8,0
1.67762464E8,0
1.67766592E8,0
1.67768768E8,0
1.67769104E8,0
1.67769824E8,0
1.677716E8,0
1.67773072E8,1
1.67775504E8,0
1.6777888E8,0
1.67783168E8,0
1.6778368E8,0
1.67784736E8,0
1.67789616E8,0
1.67790048E8,0
1.67791632E8,0
1.67791888E8,0
1.67793728E8,0
1.67799584E8,0
1.67802832E8,0
1.67808032E8,0
1.6780864E8,0
1.67818624E8,0
1.6782008E8,0
1.67824816E8,0
1.6782512E8,1
1.67827696E8,0
1.67829952E8,0
1.67832544E8,0
1.67838688E8,1
1.67840016E8,0
1.67841136E8,0
1.6784392E8,0
1.67844368E8,0
1.67845888E8,0
1.67848544E8,0
1.67865568E8,0
1.67866896E8,1
1.67871264E8,0
1.6787192E8,0
1.67872E8,0
1.67872592E8,0
1.67877616E8,0
1.67883792E8,0
1.67890944E8,0
1.6789192E8,0
1.67893456E8,1
1.67899904E8,0
1.67901552E8,0
1.67907072E8,0
1.67910768E8,0
1.67911056E8,0
1.67912752E8,0
1.67919968E8,0
1.67921328E8,1
1.6792488E8,0
1.67926368E8,0
1.67928928E8,0
1.67932144E8,0
1.67935776E8,0
1.67936208E8,0
1.6793752E8,0
1.67940432E8,0
1.67940976E8,0
1.67941344E8,0
1.67945904E8,0
1.67950496E8,0
1.67952464E8,1
1.67952768E8,0
1.67953264E8,0
1.6795472E8,0
1.67970544E8,0
1.67982704E8,0
1.6798344E8,0
1.6798632E8,0
1.6798744E8,0
1.679892E8,0
1.67989552E8,0
1.6799032E8,1
1.67991248E8,0
1.6799128E8,0
1.67991648E8,0
1.6799696E8,0
1.67998496E8,0
1.68003312E8,0
1.68005024E8,0
1.68016064E8,0
1.68022448E8,0
1.68026544E8,0
1.68027808E8,0
1.68028272E8,0
1.68028432E8,0
1.68028752E8,0
1.68031408E8,0
1.68034E8,0
1.6804384E8,1
1.68054704E8,0
1.68054752E8,0
1.6805536E8,0
1.68056304E8,0
1.68056384E8,0
1.68056624E8,0
1.68061408E8,0
1.6806592E8,0
1.68072608E8,0
1.68072784E8,0
1.68075088E8,1
1.68077792E8,0
1.68096368E8,0
1.68097568E8,1
1.6810744E8,0
1.68111536E8,0
1.68111616E8,0
1.68112544E8,0
1.68115904E8,0
1.68117792E8,0
1.6812576E8,0
1.68127552E8,0
1.68134032E8,1
1.68138048E8,0
1.68138736E8,0
1.68141696E8,0
1.68142416E8,0
1.68156048E8,0
1.68157952E8,0
1.68167344E8,1
1.68168592E8,0
1.68172E8,0
1.68174304E8,0
1.68175088E8,0
1.68176544E8,0
1.68177888E8,0
1.68180144E8,0
1.68191008E8,0
1.68196896E8,0
1.68201024E8,0
1.68205344E8,0
1.68210512E8,0
1.6821224E8,0
1.6821648E8,0
1.68219344E8,0
1.68220768E8,0
1.68223104E8,0
1.6822344E8,0
1.6822896E8,0
1.6822928E8,0
1.68232608E8,0
1.68243376E8,0
1.68248E8,0
1.6825816E8,0
1.6826112E8,0
1.68263168E8,1
1.68264368E8,0
1.68264416E8,1
1.68266368E8,0
1.68267952E8,0
1.68285136E8,0
1.68295456E8,0
1.68298496E8,0
1.682996E8,0
1.68302528E8,0
1.68303968E8,0
1.68317856E8,0
1.68323584E8,0
1.68324096E8,0
1.68337696E8,0
1.68345792E8,0
1.68347376E8,0
1.6835096E8,0
1.68351328E8,0
1.6835136E8,0
1.68351424E8,0
1.683564E8,0
1.68356432E8,0
1.6836472E8,0
1.68365872E8,0
1.68372288E8,0
1.68372864E8,0
1.68376576E8,0
1.68379616E8,0
1.68381728E8,0
1.68384432E8,0
1.68384832E8,0
1.6839648E8,0
1.683996E8,0
1.68399904E8,0
1.68410656E8,0
1.68411744E8,0
1.6841416E8,0
1.68416144E8,0
1.68418256E8,0
1.68419328E8,0
1.68422048E8,0
1.68426912E8,1
1.68427952E8,0
1.6844344E8,0
1.68447248E8,0
1.6844728E8,0
1.68447552E8,0
1.68454336E8,0
1.68456096E8,0
1.68459408E8,0
1.68459648E8,0
1.68465504E8,0
1.68469776E8,0
1.68472176E8,0
1.68474192E8,0
1.68474272E8,0
1.68479152E8,0
1.68481984E8,0
1.68483408E8,0
1.6848904E8,0
1.68496064E8,0
1.68497408E8,0
1.68505728E8,0
1.68506352E8,0
1.68507408E8,0
1.6851096E8,0
1.68514944E8,0
1.68515856E8,0
1.68519232E8,0
1.68527136E8,0
1.68530352E8,0
1.68530832E8,0
1.68534656E8,0
1.68538112E8,0
1.68542352E8,0
1.68547664E8,0
1.68547808E8,0
1.68554736E8,0
1.68556352E8,1
1.68558704E8,0
1.68560976E8,1
1.68561024E8,1
1.6856184E8,0
1.68565504E8,0
1.68567632E8,1
1.68568064E8,1
1.68572992E8,1
1.68574528E8,1
1.68575408E8,0
1.6858056E8,1
1.6859024E8,0
1.68592144E8,0
1.6859232E8,0
1.68592592E8,0
1.68608656E8,0
1.68610224E8,0
1.68612208E8,0
1.68617632E8,1
1.68632512E8,0
1.68636128E8,0
1.686368E8,0
1.686396E8,0
1.6864224E8,0
1.68651696E8,0
1.68655216E8,0
1.68663584E8,0
1.68665776E8,0
1.68668208E8,0
1.68673104E8,0
1.6868328E8,0
1.6869064E8,0
1.68693456E8,1
1.68695488E8,0
1.68695664E8,0
1.68698304E8,0
1.687016E8,0
1.68703952E8,0
1.68705392E8,0
1.68705744E8,0
1.68706016E8,0
1.68706064E8,0
1.68706208E8,0
1.68709328E8,0
1.68710976E8,0
1.68712E8,0
1.6872072E8,0
1.68721408E8,0
1.687224E8,0
1.68722864E8,0
1.68729664E8,0
1.68730992E8,0
1.68733264E8,1
1.68733632E8,0
1.68733744E8,0
1.68737648E8,0
1.68743088E8,1
1.68745712E8,0
1.68753968E8,0
1.68755568E8,0
1.68759392E8,0
1.68765152E8,0
1.68768576E8,0
1.6878592E8,0
1.68787952E8,1
1.68791056E8,0
1.68794304E8,0
1.68796112E8,0
1.68797184E8,1
1.68798608E8,1
1.6880088E8,1
1.6880232E8,0
1.68803104E8,0
1.68804176E8,0
1.68806832E8,0
1.68809344E8,0
1.68812E8,0
1.68815072E8,0
1.6882152E8,0
1.68822448E8,1
1.68823856E8,0
1.68830496E8,0
1.68831904E8,1
1.68834096E8,0
1.68834944E8,0
1.68836384E8,0
1.68838304E8,0
1.6884104E8,0
1.68841536E8,0
1.68846432E8,0
1.68852928E8,0
1.68853328E8,1
1.68855776E8,0
1.68856464E8,0
1.68858816E8,0
1.68858976E8,0
1.68860384E8,0
1.68860848E8,0
1.68863408E8,1
1.68867728E8,0
1.68870544E8,0
1.68874096E8,0
1.68879152E8,0
1.6888088E8,0
1.68884288E8,0
1.68885664E8,0
1.6889208E8,0
1.68892896E8,0
1.688996E8,0
1.68904752E8,0
1.68919904E8,0
1.68922656E8,1
1.68925104E8,0
1.68938576E8,0
1.68942064E8,1
1.6894864E8,0
1.689528E8,0
1.68955216E8,0
1.68956528E8,0
1.68957616E8,0
1.68962192E8,0
1.6896832E8,0
1.6897104E8,0
1.68972864E8,0
1.68989584E8,0
1.68991632E8,0
1.68991728E8,0
1.68995312E8,0
1.68995552E8,0
1.69001088E8,0
1.69002192E8,0
1.69002944E8,0
1.69003408E8,0
1.69010544E8,0
1.69011344E8,0
1.69018144E8,0
1.6901856E8,1
1.6902128E8,0
1.6902368E8,0
1.69033168E8,0
1.690356E8,0
1.69037232E8,0
1.69037936E8,0
1.69038272E8,0
1.69042752E8,0
1.69043072E8,0
1.69169856E8,1
1.69197488E8,1
1.6921928E8,0
866503.0,0
2135066.0,1
3143853.0,1
5174301.0,1
5950316.0,1
1.2334606E7,0
1.8152672E7,0
2.0685886E7,1
3.073962E7,1
3.0895824E7,0
3.1328456E7,1
3.2507148E7,1
3.4579648E7,1
3.7293216E7,1
3.8466592E7,1
3.8707212E7,0
3.9002396E7,1
4.0198688E7,1
4.9160768E7,0
5.1010396E7,0
5.519216E7,0
6.0457976E7,0
6.2847E7,1
6.9907864E7,1
7.2255992E7,1
8.5040168E7,0
9.7587976E7,1
1.02789768E8,1
1.10233744E8,0
1.11004352E8,1
1.11138968E8,1
1.13892928E8,1
1.15072584E8,0
1.16938952E8,1
1.211706E8,0
1.28029112E8,1
1.28695104E8,1
1.31262288E8,0
1.3263256E8,1
1.3299292E8,1
1.34522624E8,1
1.34573616E8,1
1.34617856E8,1
1.35354736E8,1
1.37924464E8,1
1.39168688E8,1
1.39960144E8,1
1.40660464E8,1
1.41471456E8,1
1.43135024E8,1
1.44656288E8,1
1.44912832E8,1
1.45960672E8,1
1.47319536E8,1
1.47407632E8,1
1.49170768E8,1
1.50423824E8,1
1.5133336E8,1
1.51550704E8,1
1.52404816E8,1
1.52466496E8,1
1.52658736E8,1
1.52831216E8,0
1.52845968E8,0
1.53459776E8,1
1.53500704E8,1
1.5353224E8,1
1.53565472E8,1
1.53647808E8,1
1.53744256E8,1
1.53878576E8,1
1.538944E8,1
1.54178464E8,1
1.542144E8,1
1.54281856E8,1
1.54287552E8,1
1.54321744E8,1
1.54327936E8,1
1.54416384E8,1
1.5441872E8,1
1.544228E8,1
1.54424032E8,1
1.54425456E8,1
1.5442744E8,1
1.54436144E8,1
1.54439936E8,1
1.544404E8,1
1.5444232E8,1
1.54447824E8,1
1.5444808E8,1
1.54449056E8,1
1.54451088E8,1
1.54451392E8,1
1.5445504E8,1
1.54455296E8,1
1.544564E8,1
1.54459008E8,1
1.54459808E8,1
1.544608E8,1
1.54461952E8,1
1.54463888E8,1
1.5446408E8,1
1.54468736E8,1
1.54469664E8,1
1.5447064E8,1
1.54475168E8,1
1.54477872E8,1
1.54482192E8,1
1.54484592E8,1
1.5448576E8,1
1.54489872E8,1
1.54489984E8,1
1.54500416E8,1
1.54503552E8,1
1.54513664E8,1
1.54524208E8,1
1.54524912E8,1
1.54526816E8,1
1.54527056E8,1
1.54528192E8,1
1.545296E8,1
1.54534768E8,1
1.545352E8,1
1.54536896E8,1
1.5453944E8,1
1.54540736E8,1
1.54542272E8,1
1.5454232E8,1
1.54544512E8,1
1.54546304E8,1
1.5455448E8,1
1.54555568E8,1
1.54557984E8,1
1.54560688E8,1
1.545608E8,1
1.54561056E8,1
1.54561312E8,1
1.54563056E8,1
1.545668E8,1
1.54576256E8,1
1.54577872E8,1
1.54579856E8,1
1.54581104E8,1
1.54583584E8,1
1.54590816E8,1
1.54598224E8,1
1.5460016E8,1
1.54606144E8,1
1.54608224E8,1
1.5462152E8,1
1.54623632E8,1
1.54623984E8,1
1.54625472E8,1
1.546256E8,1
1.54628608E8,1
1.54629744E8,1
1.54629952E8,1
1.54632496E8,1
1.54632944E8,1
1.54637344E8,1
1.54638704E8,1
1.5464104E8,1
1.54641088E8,1
1.54643488E8,1
1.54647712E8,1
1.54651056E8,1
1.5465744E8,1
1.5465768E8,1
1.54661648E8,1
1.54665664E8,1
1.54668992E8,1
1.54674544E8,1
1.54678928E8,1
1.5468968E8,1
1.54690656E8,1
1.54691584E8,1
1.54693296E8,1
1.54694688E8,1
1.54695168E8,1
1.54697376E8,1
1.54700704E8,1
1.5470184E8,1
1.54704528E8,1
1.54708672E8,1
1.5471064E8,1
1.54712736E8,1
1.5471296E8,1
1.54715904E8,1
1.54717168E8,1
1.54722064E8,1
1.54722752E8,1
1.54724096E8,1
1.54724672E8,1
1.54725088E8,1
1.54725296E8,1
1.54725584E8,1
1.54735456E8,1
1.54736016E8,1
1.547408E8,1
1.54742544E8,1
1.54748416E8,1
1.54752736E8,1
1.54754816E8,1
1.54761344E8,1
1.54763216E8,1
1.54764416E8,1
1.54768496E8,1
1.5477912E8,1
1.54780208E8,1
1.54781488E8,1
1.54787984E8,1
1.54788992E8,1
1.54798128E8,1
1.54799792E8,1
1.54800192E8,1
1.54806688E8,1
1.54808416E8,1
1.5481104E8,1
1.54815136E8,1
1.54815632E8,1
1.54821632E8,1
1.54828112E8,1
1.5484816E8,1
1.5487912E8,1
1.54988192E8,1
1.55023888E8,1
1.55083392E8,1
1.5513856E8,1
1.55180272E8,1
1.55324528E8,1
1.55343392E8,1
1.55356592E8,1
1.55413216E8,1
1.55465472E8,1
1.55534336E8,1
1.55908768E8,1
1.56233296E8,1
1.56272336E8,1
1.56276256E8,0
1.56656192E8,1
1.56675024E8,1
1.57067008E8,1
1.57068512E8,1
1.57105856E8,1
1.58590736E8,1
1.58606176E8,0
1.60236608E8,0
1.61722384E8,0
1.62191296E8,0
1.62314176E8,1
1.62522736E8,0
1.62580144E8,1
1.62931424E8,1
1.62977728E8,1
1.63238688E8,1
